training_dataset,compound_id,feature_key,channel_radius,bit_id,canonical_smiles,representative_smiles,observed_pkoff,observed_pkoff_sd,n_measurements,source,occurrence_count,collision_or_repetition,atom_indices_json,occurrences_json,fragment_smiles_json,n_seeds,mean_delta_pkoff,sd_delta_pkoff,median_delta_pkoff,positive_seed_fraction,sign_consistency,mean_rank,top10_seed_fraction,delta_by_seed_json
2773,dpp4_09,r3_b1851,3,1851,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,3.149354,0.0,2,10.1093/nar/gkw1074,1,False,"[5, 6, 7, 9, 10, 11, 26]","[{""center_atom"":26,""environment_radius"":2,""atom_indices"":[5,6,7,9,10,11,26],""fragment_smiles"":""cc(c)CN(C)C""}]","[""cc(c)CN(C)C""]",5,0.03536827564239502,0.031861526163594896,0.03291153907775879,0.8,0.8,26.8,0.4,"{""42"": 0.028133869171142578, ""142"": 0.03291153907775879, ""242"": 0.03429532051086426, ""342"": 0.08515286445617676, ""442"": -0.003652215003967285}"
2773,dpp4_07,r3_b1019,3,1019,COc1cc2ccc3c(c2cc1OC)C[C@H](N)[C@@H](c1cc(F)c(F)cc1F)O3,COc1cc2ccc3c(c2cc1OC)C[C@H](N)[C@@H](c1cc(F)c(F)cc1F)O3,2.464706,0.0,2,10.1093/nar/gkw1074,2,True,"[15, 17]","[{""center_atom"":15,""environment_radius"":0,""atom_indices"":[15],""fragment_smiles"":""C""},{""center_atom"":17,""environment_radius"":0,""atom_indices"":[17],""fragment_smiles"":""C""}]","[""C"", ""C""]",5,0.035112428665161136,0.020754540834765536,0.028084278106689453,1.0,1.0,13.2,0.4,"{""42"": 0.019879579544067383, ""142"": 0.016771316528320312, ""242"": 0.06726479530334473, ""342"": 0.04356217384338379, ""442"": 0.028084278106689453}"
2773,dpp4_07,r2_b1019,2,1019,COc1cc2ccc3c(c2cc1OC)C[C@H](N)[C@@H](c1cc(F)c(F)cc1F)O3,COc1cc2ccc3c(c2cc1OC)C[C@H](N)[C@@H](c1cc(F)c(F)cc1F)O3,2.464706,0.0,2,10.1093/nar/gkw1074,2,True,"[15, 17]","[{""center_atom"":15,""environment_radius"":0,""atom_indices"":[15],""fragment_smiles"":""C""},{""center_atom"":17,""environment_radius"":0,""atom_indices"":[17],""fragment_smiles"":""C""}]","[""C"", ""C""]",5,0.03497912883758545,0.024200276893981805,0.04016673564910889,1.0,1.0,19.6,0.6,"{""42"": 0.04801630973815918, ""142"": 0.0006403923034667969, ""242"": 0.022581815719604492, ""342"": 0.04016673564910889, ""442"": 0.06349039077758789}"
2773,dpp4_14,r3_b1917,3,1917,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,2.730487,0.0,1,10.1093/nar/gkw1074,1,False,"[21, 22]","[{""center_atom"":22,""environment_radius"":1,""atom_indices"":[21,22],""fragment_smiles"":""C=O""}]","[""C=O""]",5,0.03494672775268555,0.021409738193374224,0.03366708755493164,1.0,1.0,17.0,0.6,"{""42"": 0.03366708755493164, ""142"": 0.05090498924255371, ""242"": 0.059003353118896484, ""342"": 0.026720762252807617, ""442"": 0.004437446594238281}"
2773,dpp4_09,r3_b1019,3,1019,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,3.149354,0.0,2,10.1093/nar/gkw1074,3,True,"[11, 14, 23]","[{""center_atom"":11,""environment_radius"":0,""atom_indices"":[11],""fragment_smiles"":""C""},{""center_atom"":14,""environment_radius"":0,""atom_indices"":[14],""fragment_smiles"":""C""},{""center_atom"":23,""environment_radius"":0,""atom_indices"":[23],""fragment_smiles"":""C""}]","[""C"", ""C"", ""C""]",5,0.03423619270324707,0.01624891513100542,0.02951359748840332,1.0,1.0,18.8,0.4,"{""42"": 0.01672053337097168, ""142"": 0.05831122398376465, ""242"": 0.024782180786132812, ""342"": 0.04185342788696289, ""442"": 0.02951359748840332}"
2773,dpp4_10,r3_b304,3,304,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,3.585027,0.0,1,10.1093/nar/gkw1074,1,False,"[7, 8, 9, 10, 11, 12, 13, 14, 19]","[{""center_atom"":10,""environment_radius"":3,""atom_indices"":[7,8,9,10,11,12,13,14,19],""fragment_smiles"":""NC(=O)[C@@H]1C[C@H](N)CN1""}]","[""NC(=O)[C@@H]1C[C@H](N)CN1""]",5,0.03417096138000488,0.021526918830322404,0.03633570671081543,1.0,1.0,21.0,0.6,"{""42"": 0.03633570671081543, ""142"": 0.006814479827880859, ""242"": 0.041083335876464844, ""342"": 0.06435489654541016, ""442"": 0.022266387939453125}"
2773,dpp4_03,r3_b196,3,196,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,3.30103,0.0,1,10.1093/nar/gkw1074,1,False,"[2, 3, 4, 5, 6, 7, 8]","[{""center_atom"":6,""environment_radius"":2,""atom_indices"":[2,3,4,5,6,7,8],""fragment_smiles"":""CN(C)[C@H]1C[C@H]1C""}]","[""CN(C)[C@H]1C[C@H]1C""]",5,0.034123563766479494,0.02269973381469789,0.043004512786865234,0.8,0.8,22.8,0.8,"{""42"": 0.043004512786865234, ""142"": 0.05285501480102539, ""242"": 0.046364545822143555, ""342"": 0.03273582458496094, ""442"": -0.004342079162597656}"
2773,dpp4_12,r3_b1765,3,1765,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.4076545,0.16295205061765816,2,10.1093/nar/gkw1074,1,False,"[18, 19, 20]","[{""center_atom"":19,""environment_radius"":1,""atom_indices"":[18,19,20],""fragment_smiles"":""cCn""}]","[""cCn""]",5,0.033572053909301756,0.016769302405714306,0.03544974327087402,1.0,1.0,19.6,0.2,"{""42"": 0.02204155921936035, ""142"": 0.04452180862426758, ""242"": 0.05375170707702637, ""342"": 0.03544974327087402, ""442"": 0.012095451354980469}"
2773,dpp4_11,r3_b1765,3,1765,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,2.508638,0.0,1,10.1093/nar/gkw1074,1,False,"[13, 14, 15]","[{""center_atom"":14,""environment_radius"":1,""atom_indices"":[13,14,15],""fragment_smiles"":""cCn""}]","[""cCn""]",5,0.03354969024658203,0.02314789340173224,0.04387807846069336,1.0,1.0,22.0,0.6,"{""42"": 0.012144327163696289, ""142"": 0.05662083625793457, ""242"": 0.04387807846069336, ""342"": 0.04962325096130371, ""442"": 0.0054819583892822266}"
2773,dpp4_10,r3_b2007,3,2007,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,3.585027,0.0,1,10.1093/nar/gkw1074,1,False,"[0, 1, 2, 3, 4, 22, 23, 24, 28, 29]","[{""center_atom"":29,""environment_radius"":3,""atom_indices"":[0,1,2,3,4,22,23,24,28,29],""fragment_smiles"":""cc(-n1nc(C)cc1N)c""}]","[""cc(-n1nc(C)cc1N)c""]",5,0.03350527286529541,0.02766258676139017,0.03421306610107422,0.8,0.8,30.8,0.4,"{""42"": 0.021084308624267578, ""142"": 0.03737986087799072, ""242"": 0.07524228096008301, ""342"": 0.03421306610107422, ""442"": -0.00039315223693847656}"
2773,dpp4_12,r3_b1696,3,1696,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.4076545,0.16295205061765816,2,10.1093/nar/gkw1074,1,False,"[13, 14, 15, 33]","[{""center_atom"":14,""environment_radius"":1,""atom_indices"":[13,14,15,33],""fragment_smiles"":""cc(n)n""}]","[""cc(n)n""]",5,0.033101892471313475,0.02669143105724043,0.0519404411315918,0.8,0.8,41.4,0.6,"{""42"": 0.011513471603393555, ""142"": 0.05231833457946777, ""242"": 0.0519404411315918, ""342"": 0.05247235298156738, ""442"": -0.002735137939453125}"
2773,dpp4_15,r3_b1180,3,1180,COc1cc2c3c(ccc2cc1C#N)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,COc1cc2c3c(ccc2cc1C#N)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,2.640165,0.0,1,10.1093/nar/gkw1074,1,False,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 25, 27]","[{""center_atom"":4,""environment_radius"":3,""atom_indices"":[1,2,3,4,5,6,7,8,9,10,11,14,25,27],""fragment_smiles"":""CCc1c(ccc2ccc(O)cc12)O""}]","[""CCc1c(ccc2ccc(O)cc12)O""]",5,0.03298361301422119,0.016616476166666012,0.03327035903930664,1.0,1.0,14.2,0.6,"{""42"": 0.011066913604736328, ""142"": 0.03991580009460449, ""242"": 0.05562853813171387, ""342"": 0.02503645420074463, ""442"": 0.03327035903930664}"
2773,dpp4_03,r3_b1119,3,1119,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,3.30103,0.0,1,10.1093/nar/gkw1074,2,True,"[12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[{""center_atom"":16,""environment_radius"":2,""atom_indices"":[12,14,15,16,17,18,19,23],""fragment_smiles"":""CCC(O)(CC)CC""},{""center_atom"":19,""environment_radius"":2,""atom_indices"":[12,14,16,18,19,20,21,22],""fragment_smiles"":""CCC(O)(CC)CC""}]","[""CCC(O)(CC)CC"", ""CCC(O)(CC)CC""]",5,0.0328984260559082,0.03791640601060033,0.053435325622558594,0.8,0.8,37.0,0.6,"{""42"": -0.01705145835876465, ""142"": 0.06840991973876953, ""242"": 0.05772566795349121, ""342"": 0.053435325622558594, ""442"": 0.001972675323486328}"
2773,dpp4_05,r3_b564,3,564,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,3.39794,0.0,1,10.1093/nar/gkw1074,1,False,"[0, 1, 2, 24]","[{""center_atom"":1,""environment_radius"":1,""atom_indices"":[0,1,2,24],""fragment_smiles"":""cn(C)c""}]","[""cn(C)c""]",5,0.03274247646331787,0.011627537252793321,0.03540778160095215,1.0,1.0,13.2,0.2,"{""42"": 0.028102397918701172, ""142"": 0.03540778160095215, ""242"": 0.04543888568878174, ""342"": 0.03949546813964844, ""442"": 0.01526784896850586}"
2773,dpp4_03,r3_b1019,3,1019,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,3.30103,0.0,1,10.1093/nar/gkw1074,4,True,"[2, 4, 6, 14]","[{""center_atom"":2,""environment_radius"":0,""atom_indices"":[2],""fragment_smiles"":""C""},{""center_atom"":4,""environment_radius"":0,""atom_indices"":[4],""fragment_smiles"":""C""},{""center_atom"":6,""environment_radius"":0,""atom_indices"":[6],""fragment_smiles"":""C""},{""center_atom"":14,""environment_radius"":0,""atom_indices"":[14],""fragment_smiles"":""C""}]","[""C"", ""C"", ""C"", ""C""]",5,0.03255476951599121,0.02825087127114841,0.04655170440673828,0.8,0.8,25.8,0.6,"{""42"": 0.005117893218994141, ""142"": 0.06215858459472656, ""242"": 0.04933977127075195, ""342"": 0.04655170440673828, ""442"": -0.0003941059112548828}"
2773,dpp4_09,r3_b1923,3,1923,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,3.149354,0.0,2,10.1093/nar/gkw1074,1,False,"[11, 12, 13]","[{""center_atom"":12,""environment_radius"":1,""atom_indices"":[11,12,13],""fragment_smiles"":""CCO""}]","[""CCO""]",5,0.03241374492645264,0.015513207404583786,0.030262351036071777,1.0,1.0,23.4,0.4,"{""42"": 0.010672807693481445, ""142"": 0.048336029052734375, ""242"": 0.026397228240966797, ""342"": 0.04640030860900879, ""442"": 0.030262351036071777}"
2773,dpp4_11,r3_b1019,3,1019,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,2.508638,0.0,1,10.1093/nar/gkw1074,1,False,[10],"[{""center_atom"":10,""environment_radius"":0,""atom_indices"":[10],""fragment_smiles"":""C""}]","[""C""]",5,0.03225114345550537,0.021149445307047935,0.03735804557800293,0.8,0.8,20.6,0.6,"{""42"": 0.04582333564758301, ""142"": 0.03735804557800293, ""242"": 0.030378341674804688, ""342"": 0.050626516342163086, ""442"": -0.0029305219650268555}"
2773,dpp4_09,r3_b1765,3,1765,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,3.149354,0.0,2,10.1093/nar/gkw1074,1,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 26]","[{""center_atom"":8,""environment_radius"":3,""atom_indices"":[0,1,2,3,4,5,6,7,8,9,10,26],""fragment_smiles"":""Cc1cn(S(C)(=O)=O)nc1CN""}]","[""Cc1cn(S(C)(=O)=O)nc1CN""]",5,0.03222267627716065,0.029005772018930922,0.03744649887084961,0.8,0.8,37.0,0.6,"{""42"": 0.011384963989257812, ""142"": 0.062335968017578125, ""242"": 0.03744649887084961, ""342"": 0.05572938919067383, ""442"": -0.005783438682556152}"
2773,dpp4_06,r3_b1,3,1,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,1,False,[1],"[{""center_atom"":1,""environment_radius"":0,""atom_indices"":[1],""fragment_smiles"":""C""}]","[""C""]",5,0.03219184875488281,0.02787881279055859,0.03952217102050781,0.8,0.8,30.4,0.6,"{""42"": -0.0046291351318359375, ""142"": 0.052747488021850586, ""242"": 0.03952217102050781, ""342"": 0.06152844429016113, ""442"": 0.011790275573730469}"
2773,dpp4_08,r3_b1019,3,1019,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,1.170053,0.0,1,10.1093/nar/gkw1074,2,True,"[17, 27]","[{""center_atom"":17,""environment_radius"":0,""atom_indices"":[17],""fragment_smiles"":""C""},{""center_atom"":27,""environment_radius"":0,""atom_indices"":[27],""fragment_smiles"":""C""}]","[""C"", ""C""]",5,0.03201889991760254,0.014160376881409106,0.031120777130126953,1.0,1.0,18.4,0.4,"{""42"": 0.015017509460449219, ""142"": 0.04100799560546875, ""242"": 0.05046892166137695, ""342"": 0.031120777130126953, ""442"": 0.02247929573059082}"
2773,dpp4_14,r3_b1947,3,1947,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,2.730487,0.0,1,10.1093/nar/gkw1074,1,False,"[23, 24, 25, 26, 27, 28]","[{""center_atom"":26,""environment_radius"":3,""atom_indices"":[23,24,25,26,27,28],""fragment_smiles"":""c1ccccc1""}]","[""c1ccccc1""]",5,0.03175854682922363,0.018825437080752648,0.0325932502746582,1.0,1.0,14.2,0.6,"{""42"": 0.0325932502746582, ""142"": 0.04380941390991211, ""242"": 0.05575966835021973, ""342"": 0.010549306869506836, ""442"": 0.01608109474182129}"
2773,dpp4_08,r2_b1019,2,1019,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,1.170053,0.0,1,10.1093/nar/gkw1074,2,True,"[17, 27]","[{""center_atom"":17,""environment_radius"":0,""atom_indices"":[17],""fragment_smiles"":""C""},{""center_atom"":27,""environment_radius"":0,""atom_indices"":[27],""fragment_smiles"":""C""}]","[""C"", ""C""]",5,0.03162884712219238,0.030311659263416075,0.029196500778198242,0.8,0.8,33.0,0.4,"{""42"": 0.044940948486328125, ""142"": -0.0037841796875, ""242"": 0.012774467468261719, ""342"": 0.029196500778198242, ""442"": 0.07501649856567383}"
2773,dpp4_10,r3_b1019,3,1019,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,3.585027,0.0,1,10.1093/nar/gkw1074,2,True,"[8, 11]","[{""center_atom"":8,""environment_radius"":0,""atom_indices"":[8],""fragment_smiles"":""C""},{""center_atom"":11,""environment_radius"":0,""atom_indices"":[11],""fragment_smiles"":""C""}]","[""C"", ""C""]",5,0.0310516357421875,0.02820948696624227,0.025498628616333008,1.0,1.0,36.4,0.4,"{""42"": 0.0008831024169921875, ""142"": 0.025498628616333008, ""242"": 0.0594024658203125, ""342"": 0.061300039291381836, ""442"": 0.008173942565917969}"
2773,dpp4_02,r3_b196,3,196,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,3.813603142857143,0.5411620419496759,7,10.1093/nar/gkw1074,1,False,"[2, 3, 4, 5, 6, 7, 8]","[{""center_atom"":6,""environment_radius"":2,""atom_indices"":[2,3,4,5,6,7,8],""fragment_smiles"":""CN(C)[C@H]1C[C@H]1C""}]","[""CN(C)[C@H]1C[C@H]1C""]",5,0.03095417022705078,0.021754144273230684,0.031477928161621094,1.0,1.0,18.2,0.4,"{""42"": 0.06166481971740723, ""142"": 0.031477928161621094, ""242"": 0.03965640068054199, ""342"": 0.01716470718383789, ""442"": 0.004806995391845703}"
2773,dpp4_13,r3_b1066,3,1066,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2)n(C)c1=O,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2)n(C)c1=O,1.19382,0.0,1,10.1093/nar/gkw1074,3,True,"[7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22]","[{""center_atom"":18,""environment_radius"":2,""atom_indices"":[16,17,18,19,20,22],""fragment_smiles"":""cccc(C)c""},{""center_atom"":22,""environment_radius"":2,""atom_indices"":[16,17,18,20,21,22],""fragment_smiles"":""cccc(C)c""},{""center_atom"":14,""environment_radius"":2,""atom_indices"":[7,8,9,11,12,13,14],""fragment_smiles"":""cN(C)CC(N)C""}]","[""cccc(C)c"", ""cccc(C)c"", ""cN(C)CC(N)C""]",5,0.030878305435180664,0.017970427162096545,0.022808551788330078,1.0,1.0,13.8,0.4,"{""42"": 0.01942133903503418, ""142"": 0.03857135772705078, ""242"": 0.05877423286437988, ""342"": 0.022808551788330078, ""442"": 0.014816045761108398}"
2773,dpp4_01,r3_b1803,3,1803,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,2,True,"[5, 6, 7, 8, 9, 13]","[{""center_atom"":7,""environment_radius"":1,""atom_indices"":[6,7,8,9],""fragment_smiles"":""C=C(C)C""},{""center_atom"":6,""environment_radius"":1,""atom_indices"":[5,6,7,13],""fragment_smiles"":""C=C(C)C""}]","[""C=C(C)C"", ""C=C(C)C""]",5,0.030804157257080078,0.02422641828885832,0.0283200740814209,0.8,0.8,28.0,0.4,"{""42"": 0.06094527244567871, ""142"": 0.04568839073181152, ""242"": 0.0283200740814209, ""342"": 0.021914958953857422, ""442"": -0.002847909927368164}"
2773,dpp4_08,r3_b392,3,392,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,1.170053,0.0,1,10.1093/nar/gkw1074,1,False,"[2, 10, 11, 12]","[{""center_atom"":11,""environment_radius"":1,""atom_indices"":[2,10,11,12],""fragment_smiles"":""cc(S)c""}]","[""cc(S)c""]",5,0.030773234367370606,0.018364478612395423,0.031209707260131836,1.0,1.0,19.8,0.2,"{""42"": 0.01591777801513672, ""142"": 0.05750465393066406, ""242"": 0.0376126766204834, ""342"": 0.011621356010437012, ""442"": 0.031209707260131836}"
2773,dpp4_08,r3_b231,3,231,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,1.170053,0.0,1,10.1093/nar/gkw1074,1,False,"[5, 27, 29]","[{""center_atom"":29,""environment_radius"":1,""atom_indices"":[5,27,29],""fragment_smiles"":""cCC""}]","[""cCC""]",5,0.030658197402954102,0.022410112197603395,0.022855043411254883,1.0,1.0,23.6,0.2,"{""42"": 0.022855043411254883, ""142"": 0.036806583404541016, ""242"": 0.06562566757202148, ""342"": 0.02214336395263672, ""442"": 0.005860328674316406}"
2773,dpp4_02,r3_b1917,3,1917,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,3.813603142857143,0.5411620419496759,7,10.1093/nar/gkw1074,1,False,"[8, 9]","[{""center_atom"":9,""environment_radius"":1,""atom_indices"":[8,9],""fragment_smiles"":""C=O""}]","[""C=O""]",5,0.030494213104248047,0.017191439366059744,0.034888505935668945,1.0,1.0,17.0,0.6,"{""42"": 0.035562753677368164, ""142"": 0.02215099334716797, ""242"": 0.05303144454956055, ""342"": 0.034888505935668945, ""442"": 0.006837368011474609}"
2773,dpp4_15,r3_b1250,3,1250,COc1cc2c3c(ccc2cc1C#N)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,COc1cc2c3c(ccc2cc1C#N)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,2.640165,0.0,1,10.1093/nar/gkw1074,1,False,"[15, 25, 26, 27]","[{""center_atom"":25,""environment_radius"":1,""atom_indices"":[15,25,26,27],""fragment_smiles"":""C[C@H](N)C""}]","[""C[C@H](N)C""]",5,0.030290722846984863,0.02150577421353642,0.03732705116271973,0.8,0.8,30.8,0.4,"{""42"": -0.0024476051330566406, ""142"": 0.03933596611022949, ""242"": 0.054558753967285156, ""342"": 0.03732705116271973, ""442"": 0.022679448127746582}"
2773,dpp4_07,r3_b1119,3,1119,COc1cc2ccc3c(c2cc1OC)C[C@H](N)[C@@H](c1cc(F)c(F)cc1F)O3,COc1cc2ccc3c(c2cc1OC)C[C@H](N)[C@@H](c1cc(F)c(F)cc1F)O3,2.464706,0.0,2,10.1093/nar/gkw1074,1,False,"[5, 6, 7, 8, 9, 14, 15, 16, 17, 18, 19, 25, 27]","[{""center_atom"":27,""environment_radius"":3,""atom_indices"":[5,6,7,8,9,14,15,16,17,18,19,25,27],""fragment_smiles"":""ccc1c(c)C[C@H](N)[C@@H](c(c)c)O1""}]","[""ccc1c(c)C[C@H](N)[C@@H](c(c)c)O1""]",5,0.03028078079223633,0.031734543736499865,0.03953433036804199,0.8,0.8,37.2,0.6,"{""42"": -0.007138490676879883, ""142"": 0.05358171463012695, ""242"": 0.0642387866973877, ""342"": 0.03953433036804199, ""442"": 0.0011875629425048828}"
2773,dpp4_11,r3_b1597,3,1597,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,2.508638,0.0,1,10.1093/nar/gkw1074,1,False,"[14, 15, 16, 17, 18, 20]","[{""center_atom"":16,""environment_radius"":2,""atom_indices"":[14,15,16,17,18,20],""fragment_smiles"":""cccc(C)c""}]","[""cccc(C)c""]",5,0.030262088775634764,0.01629117881202447,0.03429603576660156,1.0,1.0,16.2,0.2,"{""42"": 0.05296158790588379, ""142"": 0.03434038162231445, ""242"": 0.01925826072692871, ""342"": 0.03429603576660156, ""442"": 0.010454177856445312}"
2773,dpp4_06,r3_b114,3,114,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,1,False,[13],"[{""center_atom"":13,""environment_radius"":0,""atom_indices"":[13],""fragment_smiles"":""C""}]","[""C""]",5,0.030250406265258788,0.01308712252573733,0.02733922004699707,1.0,1.0,13.4,0.4,"{""42"": 0.045203208923339844, ""142"": 0.015235424041748047, ""242"": 0.04230022430419922, ""342"": 0.02733922004699707, ""442"": 0.021173954010009766}"
